sign_id,label_uz,label_ru,category,category_ru,sign_type,reason
sgn_00002809,men_adabiyot_o'qidim,я читал литературу,jumlalar,предложения,continuous,no_samples
sgn_00002810,men_she'r_yozdim,я написал стих,jumlalar,предложения,continuous,no_samples
sgn_00002811,men_hikoya_yozdim,я написал рассказ,jumlalar,предложения,continuous,no_samples
sgn_00002812,men_rasm_chizdim,я нарисовал картину,jumlalar,предложения,continuous,no_samples
sgn_00002813,men_musiqa_chalaman,я играю на музыке,jumlalar,предложения,continuous,no_samples
sgn_00002814,men_qo'shiq_aytaman,я пою песню,jumlalar,предложения,continuous,no_samples
sgn_00002815,men_raqs_bilmayman,я не умею танцевать,jumlalar,предложения,continuous,no_samples
sgn_00002816,men_sport_musobaqasida_qatnashdim,я участвовал в спортивном соревновании,jumlalar,предложения,continuous,no_samples
sgn_00002817,men_g'alaba_qozondim,я одержал победу,jumlalar,предложения,continuous,no_samples
sgn_00002818,men_mag'lub_bo'ldim,я проиграл,jumlalar,предложения,continuous,no_samples
sgn_00002819,men_mukofot_oldim,я получил награду,jumlalar,предложения,continuous,no_samples
sgn_00002820,men_sertifikat_oldim,я получил сертификат,jumlalar,предложения,continuous,no_samples
sgn_00002821,men_konferensiyaga_bordim,я поехал на конференцию,jumlalar,предложения,continuous,no_samples
sgn_00002822,men_ma'ruza_qildim,я прочитал доклад,jumlalar,предложения,continuous,no_samples
sgn_00002823,men_tadqiqot_olib_bordim,я провёл исследование,jumlalar,предложения,continuous,no_samples
sgn_00002824,men_maqola_yozdim,я написал статью,jumlalar,предложения,continuous,no_samples
sgn_00002825,men_jurnal_chop_etildi,статья опубликована в журнале,jumlalar,предложения,continuous,no_samples
sgn_00002826,men_o'qituvchi_bo'lishni_xohlayman,я хочу стать учителем,jumlalar,предложения,continuous,no_samples
sgn_00002827,men_shifokor_bo'lishni_xohlayman,я хочу стать врачом,jumlalar,предложения,continuous,no_samples
sgn_00002828,men_dasturchi_bo'lishni_xohlayman,я хочу стать программистом,jumlalar,предложения,continuous,no_samples
sgn_00002829,men_kelajakda_muvaffaq_bo'laman,в будущем я добьюсь успеха,jumlalar,предложения,continuous,no_samples
sgn_00002830,men_orzu_qilaman,я мечтаю,jumlalar,предложения,continuous,no_samples
sgn_00002831,men_maqsad_qo'ydim,я поставил цель,jumlalar,предложения,continuous,no_samples
sgn_00002832,men_reja_tuzdim,я составил план,jumlalar,предложения,continuous,no_samples
sgn_00002833,men_har_kuni_o'qiyman,я учусь каждый день,jumlalar,предложения,continuous,no_samples
sgn_00002834,men_ko'p_o'qish_kerak,мне нужно много учиться,jumlalar,предложения,continuous,no_samples
sgn_00002835,men_bilim_olishni_yaxshi_ko'raman,я люблю учиться,jumlalar,предложения,continuous,no_samples
sgn_00002836,men_sinfdoshlarim_bilan_dars_qildim,я занимался с одноклассниками,jumlalar,предложения,continuous,no_samples
sgn_00002837,men_guruhda_ishladim,я работал в группе,jumlalar,предложения,continuous,no_samples
sgn_00002838,men_mustaqil_ishladim,я работал самостоятельно,jumlalar,предложения,continuous,no_samples
sgn_00002839,men_topshiriqni_bajardim,я выполнил задание,jumlalar,предложения,continuous,no_samples
sgn_00002840,men_vaqtida_topshirdim,я сдал вовремя,jumlalar,предложения,continuous,no_samples
sgn_00002841,men_kechikib_topshirdim,я сдал с опозданием,jumlalar,предложения,continuous,no_samples
sgn_00002842,men_o'qituvchimni_hurmat_qilaman,я уважаю своего учителя,jumlalar,предложения,continuous,no_samples
sgn_00002843,men_maktab_qoidalariga_rioya_qilaman,я соблюдаю школьные правила,jumlalar,предложения,continuous,no_samples
sgn_00002844,men_formani_kiyaman,я ношу форму,jumlalar,предложения,continuous,no_samples
sgn_00002845,men_darsga_kech_qolmadim,я не опоздал на урок,jumlalar,предложения,continuous,no_samples
sgn_00002846,men_faol_qatnashdim,я активно участвовал,jumlalar,предложения,continuous,no_samples
sgn_00002847,men_savolga_javob_berdim,я ответил на вопрос,jumlalar,предложения,continuous,no_samples
sgn_00002848,men_darsdan_keyin_qoldim,я остался после урока,jumlalar,предложения,continuous,no_samples
sgn_00002849,men_qo'shimcha_dars_oldim,я взял дополнительный урок,jumlalar,предложения,continuous,no_samples
sgn_00002850,men_o'qishni_davom_ettiraman,я продолжаю учёбу,jumlalar,предложения,continuous,no_samples
sgn_00002851,men_boshim_og'riyapti,у меня болит голова,jumlalar,предложения,continuous,no_samples
sgn_00002852,men_qornim_og'riyapti,у меня болит живот,jumlalar,предложения,continuous,no_samples
sgn_00002853,men_tishim_og'riyapti,у меня болит зуб,jumlalar,предложения,continuous,no_samples
sgn_00002854,bugun_men_halsizman,сегодня я слабый,jumlalar,предложения,continuous,no_samples
sgn_00002855,bugun_men_charchaganman,сегодня я устал,jumlalar,предложения,continuous,no_samples
sgn_00002856,bugun_men_kasalman,сегодня я болен,jumlalar,предложения,continuous,no_samples
sgn_00002857,bugun_men_shamolladim,сегодня я простудился,jumlalar,предложения,continuous,no_samples
sgn_00002858,men_isitmam_ko'tarilgan,у меня поднялась температура,jumlalar,предложения,continuous,no_samples
sgn_00002859,bugun_men_yo'talayapman,сегодня я кашляю,jumlalar,предложения,continuous,no_samples
sgn_00002860,bugun_men_aksiryapman,сегодня я чихаю,jumlalar,предложения,continuous,no_samples
sgn_00002861,men_burnim_oqib_turibdi,у меня течёт из носа,jumlalar,предложения,continuous,no_samples
sgn_00002862,men_ko'zim_qizarib_ketgan,у меня покраснели глаза,jumlalar,предложения,continuous,no_samples
sgn_00002863,men_qulog'im_og'riyapti,у меня болит ухо,jumlalar,предложения,continuous,no_samples
sgn_00002864,men_bo'g'im_og'riyapti,у меня болят суставы,jumlalar,предложения,continuous,no_samples
sgn_00002865,men_belim_og'riyapti,у меня болит спина,jumlalar,предложения,continuous,no_samples
sgn_00002866,men_yurak_og'rig'i_bor,у меня болит сердце,jumlalar,предложения,continuous,no_samples
sgn_00002867,men_nafas_qisilishi_bor,у меня одышка,jumlalar,предложения,continuous,no_samples
sgn_00002868,men_allergiyam_bor,у меня аллергия,jumlalar,предложения,continuous,no_samples
sgn_00002869,men_diabet_kasalligim_bor,у меня диабет,jumlalar,предложения,continuous,no_samples
sgn_00002870,men_bosimim_yuqori,у меня высокое давление,jumlalar,предложения,continuous,no_samples
sgn_00002871,men_shifokorga_bordim,я пошёл к врачу,jumlalar,предложения,continuous,no_samples
sgn_00002872,men_aptekaga_bordim,я пошёл в аптеку,jumlalar,предложения,continuous,no_samples
sgn_00002873,men_dori_sotib_oldim,я купил лекарство,jumlalar,предложения,continuous,no_samples
sgn_00002874,men_dori_ichdim,я принял лекарство,jumlalar,предложения,continuous,no_samples
sgn_00002875,men_ukol_oldim,я сделал укол,jumlalar,предложения,continuous,no_samples
sgn_00002876,men_tahlil_topshirdim,я сдал анализ,jumlalar,предложения,continuous,no_samples
sgn_00002877,men_rentgen_oldim,я сделал рентген,jumlalar,предложения,continuous,no_samples
sgn_00002878,men_operatsiya_qildirdim,мне сделали операцию,jumlalar,предложения,continuous,no_samples
sgn_00002879,men_kasalxonada_yotdim,я лежал в больнице,jumlalar,предложения,continuous,no_samples
sgn_00002880,men_tez_yordam_chaqirdim,я вызвал скорую помощь,jumlalar,предложения,continuous,no_samples
sgn_00002881,bugun_men_sog'lomman,сегодня я здоров,jumlalar,предложения,continuous,no_samples
sgn_00002882,men_yaxshi_his_qilyapman,я хорошо себя чувствую,jumlalar,предложения,continuous,no_samples
sgn_00002883,men_yomon_his_qilyapman,я плохо себя чувствую,jumlalar,предложения,continuous,no_samples
sgn_00002884,men_dam_oldim_va_yaxshiladim,я отдохнул и поправился,jumlalar,предложения,continuous,no_samples
sgn_00002885,men_sport_bilan_sog'lomlashdim,я оздоровился спортом,jumlalar,предложения,continuous,no_samples
sgn_00002886,men_to'g'ri_ovqatlanaman,я правильно питаюсь,jumlalar,предложения,continuous,no_samples
sgn_00002887,men_ko'p_suv_ichaman,я пью много воды,jumlalar,предложения,continuous,no_samples
sgn_00002888,men_sabzavot_yeyman,я ем овощи,jumlalar,предложения,continuous,no_samples
sgn_00002889,men_meva_yeyman,я ем фрукты,jumlalar,предложения,continuous,no_samples
